split,source_image,output_image,label,width,height,masked
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0106.jpg,good,107,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0107.jpg,good,101,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0108.jpg,good,106,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0109.jpg,good,105,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0110.jpg,good,100,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0111.jpg,good,91,129,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0112.jpg,good,101,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0113.jpg,good,97,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0114.jpg,good,106,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0115.jpg,good,114,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0116.jpg,good,99,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0117.jpg,good,111,101,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0118.jpg,good,127,89,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0119.jpg,good,101,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0120.jpg,good,96,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0121.jpg,good,116,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0122.jpg,good,93,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0123.jpg,good,106,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0124.jpg,good,121,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0125.jpg,good,117,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0126.jpg,good,104,117,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0127.jpg,good,96,116,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0128.jpg,good,110,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0129.jpg,good,106,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0130.jpg,good,87,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0131.jpg,good,112,94,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0132.jpg,good,109,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0133.jpg,good,119,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0134.jpg,good,85,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0135.jpg,good,87,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0136.jpg,good,87,122,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0137.jpg,good,88,116,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0138.jpg,good,115,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0139.jpg,good,96,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0140.jpg,good,97,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0141.jpg,good,114,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0142.jpg,good,93,82,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0143.jpg,good,117,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0144.jpg,good,102,124,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0145.jpg,good,109,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0146.jpg,good,113,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0147.jpg,good,95,80,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0148.jpg,good,127,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0149.jpg,good,105,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster67_0150.jpg,good,108,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0151.jpg,broken,78,76,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0152.jpg,broken,86,94,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0153.jpg,broken,80,78,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0154.jpg,broken,104,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0155.jpg,broken,119,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0156.jpg,broken,99,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0157.jpg,broken,86,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0158.jpg,broken,87,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0159.jpg,broken,49,55,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0160.jpg,broken,86,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0161.jpg,broken,83,109,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0162.jpg,broken,91,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0163.jpg,broken,87,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0164.jpg,broken,83,67,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0165.jpg,broken,120,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0166.jpg,broken,55,65,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0167.jpg,broken,79,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0168.jpg,broken,80,91,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0169.jpg,broken,116,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0170.jpg,broken,75,91,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0171.jpg,broken,106,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0172.jpg,broken,75,91,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0173.jpg,broken,86,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0174.jpg,broken,93,109,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0175.jpg,broken,88,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0176.jpg,broken,78,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0177.jpg,broken,98,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0178.jpg,broken,83,78,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0179.jpg,broken,87,119,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0180.jpg,broken,90,86,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0181.jpg,broken,101,113,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster67_0182.jpg,broken,111,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster67_0183.jpg,impurity,72,83,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster67_0184.jpg,impurity,57,60,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster67_0185.jpg,impurity,55,74,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster67_0186.jpg,impurity,60,34,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster67.jpg,data/synthetic_ckcnnlw_crops/train/impurity/ckcnnlw_cluster67_0187.jpg,impurity,53,55,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0000.jpg,good,48,82,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0001.jpg,good,105,32,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0002.jpg,good,35,119,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0004.jpg,good,29,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0009.jpg,good,94,80,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0010.jpg,good,31,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0011.jpg,good,91,37,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0012.jpg,good,86,101,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0013.jpg,good,106,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0014.jpg,good,103,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0015.jpg,good,108,28,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0016.jpg,good,102,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0017.jpg,good,100,39,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0018.jpg,good,41,113,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0019.jpg,good,96,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0020.jpg,good,92,119,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0021.jpg,good,103,61,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0022.jpg,good,40,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0023.jpg,good,120,75,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0024.jpg,good,92,121,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0025.jpg,good,82,34,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0026.jpg,good,103,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0027.jpg,good,103,130,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0028.jpg,good,91,87,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0029.jpg,good,105,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0030.jpg,good,127,94,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0031.jpg,good,128,31,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0032.jpg,good,99,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0033.jpg,good,122,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0034.jpg,good,110,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0035.jpg,good,103,36,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0036.jpg,good,40,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0037.jpg,good,97,56,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0038.jpg,good,100,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0039.jpg,good,124,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0040.jpg,good,108,101,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0041.jpg,good,99,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0042.jpg,good,102,85,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0043.jpg,good,119,89,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0044.jpg,good,97,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0045.jpg,good,85,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0046.jpg,good,114,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0047.jpg,good,103,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0048.jpg,good,85,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0049.jpg,good,104,116,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0050.jpg,good,95,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0051.jpg,good,121,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0052.jpg,good,102,125,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0053.jpg,good,105,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0054.jpg,good,99,124,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0055.jpg,good,125,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0056.jpg,good,91,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0057.jpg,good,104,110,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0058.jpg,good,97,89,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0059.jpg,good,99,117,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0060.jpg,good,98,117,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0061.jpg,good,114,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0062.jpg,good,99,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0063.jpg,good,95,125,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0064.jpg,good,110,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0065.jpg,good,101,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0066.jpg,good,106,109,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0067.jpg,good,101,91,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0068.jpg,good,105,118,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0069.jpg,good,91,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0070.jpg,good,81,119,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0071.jpg,good,88,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0072.jpg,good,94,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0073.jpg,good,114,86,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0074.jpg,good,124,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0075.jpg,good,100,91,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0076.jpg,good,88,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0077.jpg,good,94,124,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0078.jpg,good,102,101,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0079.jpg,good,124,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0080.jpg,good,85,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0081.jpg,good,93,117,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0082.jpg,good,107,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster68.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster68_0083.jpg,good,103,111,True
